config,feature,measure,association,rank,selected
Classification | Cramerv    + KruskalEta,Ordinal('NBJTNS25_MSOM_A'),Cramerv,0.0,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJTNI15_MM_A'),Cramerv,0.005868946218820126,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJTNI15_MMAX_A'),Cramerv,0.0,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJTNI15_MSOM_A'),Cramerv,0.005868946218820126,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJTNI20_MM_A'),Cramerv,0.0048670007906294775,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJTNI20_MMAX_A'),Cramerv,0.0,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJTNI20_MSOM_A'),Cramerv,0.0048670007906294775,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJTNS20_MM_A'),Cramerv,0.006542041937882497,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJTNS20_MMAX_A'),Cramerv,0.003175504858213537,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJTNS20_MSOM_A'),Cramerv,0.006542041937882497,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJTMS24_MM_A'),Cramerv,0.005301954891023709,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJTMS24_MMAX_A'),Cramerv,0.005593369291283414,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJTMS24_MSOM_A'),Cramerv,0.005301954891023709,,False
Classification | Cramerv    + KruskalEta,Ordinal('TAMPLIAB_VOR_MM_A'),Cramerv,0.009620934307136677,,False
Classification | Cramerv    + KruskalEta,Ordinal('TAMPLIAB_VOR_MMAX_A'),Cramerv,0.004909977361328313,,False
Classification | Cramerv    + KruskalEta,Ordinal('TAMPLIM_VOR_MM_A'),Cramerv,0.009472870401355886,,False
Classification | Cramerv    + KruskalEta,Ordinal('TAMPLIM_VOR_MMAX_A'),Cramerv,0.005151625103479749,,False
Classification | Cramerv    + KruskalEta,Ordinal('TM_VOR_MM_A'),Cramerv,0.007717576212357152,,False
Classification | Cramerv    + KruskalEta,Ordinal('TM_VOR_MMAX_A'),Cramerv,0.006671879263073939,,False
Classification | Cramerv    + KruskalEta,Ordinal('TMM_VOR_MM_A'),Cramerv,0.004526278227132458,,False
Classification | Cramerv    + KruskalEta,Ordinal('TMM_VOR_MMAX_A'),Cramerv,0.004626568353568496,,False
Classification | Cramerv    + KruskalEta,Ordinal('TMMAX_VOR_MM_A'),Cramerv,0.007867993650035312,,False
Classification | Cramerv    + KruskalEta,Ordinal('TMMAX_VOR_MMAX_A'),Cramerv,0.006047077236488448,,False
Classification | Cramerv    + KruskalEta,Ordinal('TMMIN_VOR_MM_A'),Cramerv,0.007624415193185889,,False
Classification | Cramerv    + KruskalEta,Ordinal('TMMIN_VOR_MMAX_A'),Cramerv,0.0033604957002871727,,False
Classification | Cramerv    + KruskalEta,Ordinal('TN_VOR_MM_A'),Cramerv,0.006285670233305821,,False
Classification | Cramerv    + KruskalEta,Ordinal('TN_VOR_MMAX_A'),Cramerv,0.005956085550482156,,False
Classification | Cramerv    + KruskalEta,Ordinal('TNAB_VOR_MM_A'),Cramerv,0.005340437400845725,,False
Classification | Cramerv    + KruskalEta,Ordinal('TNAB_VOR_MMAX_A'),Cramerv,0.006368287804309837,,False
Classification | Cramerv    + KruskalEta,Ordinal('TNMAX_VOR_MM_A'),Cramerv,0.005567854792499875,,False
Classification | Cramerv    + KruskalEta,Ordinal('TNMAX_VOR_MMAX_A'),Cramerv,0.006271520134025008,,False
Classification | Cramerv    + KruskalEta,Ordinal('TX_VOR_MM_A'),Cramerv,0.008346911286836086,,False
Classification | Cramerv    + KruskalEta,Ordinal('TX_VOR_MMAX_A'),Cramerv,0.004501556382273004,,False
Classification | Cramerv    + KruskalEta,Ordinal('TXAB_VOR_MM_A'),Cramerv,0.008818000468082081,,False
Classification | Cramerv    + KruskalEta,Ordinal('TXAB_VOR_MMAX_A'),Cramerv,0.006503196220785793,,False
Classification | Cramerv    + KruskalEta,Ordinal('TXMIN_VOR_MM_A'),Cramerv,0.005271001933546649,,False
Classification | Cramerv    + KruskalEta,Ordinal('TXMIN_VOR_MMAX_A'),Cramerv,0.0015098005815310932,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFF10_MM_A'),Cramerv,0.011369273004497162,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFF10_MMAX_A'),Cramerv,0.010438870343805194,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFF10_MSOM_A'),Cramerv,0.011369273004497162,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFF16_MM_A'),Cramerv,0.006518692856079578,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFF16_MMAX_A'),Cramerv,0.009398896409790516,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFF16_MSOM_A'),Cramerv,0.006518692856079578,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFF28_MM_A'),Cramerv,0.008658360246616632,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFF28_MMAX_A'),Cramerv,0.0028275410192916853,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFF28_MSOM_A'),Cramerv,0.008658360246616632,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFXI3S10_MM_A'),Cramerv,0.011480624808822703,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFXI3S10_MMAX_A'),Cramerv,0.011554667257868474,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFXI3S10_MSOM_A'),Cramerv,0.011480624808822703,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFXI3S16_MM_A'),Cramerv,0.006404624092706433,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFXI3S16_MMAX_A'),Cramerv,0.01006494116169763,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFXI3S16_MSOM_A'),Cramerv,0.006404624092706433,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFXI3S28_MM_A'),Cramerv,0.010840099884907462,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFXI3S28_MMAX_A'),Cramerv,0.004079324476423104,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFXI3S28_MSOM_A'),Cramerv,0.010840099884907462,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFXY8_MM_A'),Cramerv,0.010444128275742103,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFXY8_MMAX_A'),Cramerv,0.01162587678891706,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFXY8_MSOM_A'),Cramerv,0.010444128275742103,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFXY10_MM_A'),Cramerv,0.009620218658344637,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFXY10_MMAX_A'),Cramerv,0.009506387452236536,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFXY10_MSOM_A'),Cramerv,0.009620218658344637,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFXY15_MM_A'),Cramerv,0.004969751938009669,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFXY15_MMAX_A'),Cramerv,0.006837722677910622,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJFXY15_MSOM_A'),Cramerv,0.004969751938009669,,False
Classification | Cramerv    + KruskalEta,Ordinal('FFM_VOR_MM_A'),Cramerv,0.006816959196971895,,False
Classification | Cramerv    + KruskalEta,Ordinal('FFM_VOR_MMAX_A'),Cramerv,0.00972322354610175,,False
Classification | Cramerv    + KruskalEta,Ordinal('FXI3SAB_VOR_MM_A'),Cramerv,0.007140655478185494,,False
Classification | Cramerv    + KruskalEta,Ordinal('FXI3SAB_VOR_MMAX_A'),Cramerv,0.007139082468376184,,False
Classification | Cramerv    + KruskalEta,Ordinal('FXIAB_VOR_MM_A'),Cramerv,0.0042688283473073674,,False
Classification | Cramerv    + KruskalEta,Ordinal('FXIAB_VOR_MMAX_A'),Cramerv,0.00862985614834585,,False
Classification | Cramerv    + KruskalEta,Ordinal('FXYAB_VOR_MM_A'),Cramerv,0.007007819006306041,,False
Classification | Cramerv    + KruskalEta,Ordinal('FXYAB_VOR_MMAX_A'),Cramerv,0.005650323412380282,,False
Classification | Cramerv    + KruskalEta,Ordinal('FFM_VOR_COM_MM_A_Y'),Cramerv,0.009381084099465437,,False
Classification | Cramerv    + KruskalEta,Ordinal('FFM_VOR_COM_MMAX_A_Y'),Cramerv,0.010923604101841615,,False
Classification | Cramerv    + KruskalEta,Ordinal('FXI3SAB_VOR_COM_MM_A_Y'),Cramerv,0.009551612462838885,,False
Classification | Cramerv    + KruskalEta,Ordinal('FXI3SAB_VOR_COM_MMAX_A_Y'),Cramerv,0.009536354987857817,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJRR50_MM_A'),Cramerv,0.00933043495959154,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJRR50_MMAX_A'),Cramerv,0.012805264548933914,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJRR50_MSOM_A'),Cramerv,0.00933043495959154,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJRR1_MM_A'),Cramerv,0.00683896939185607,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJRR1_MMAX_A'),Cramerv,0.007939620997275743,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJRR1_MSOM_A'),Cramerv,0.00683896939185607,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJRR5_MM_A'),Cramerv,0.00760400360621801,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJRR5_MMAX_A'),Cramerv,0.009665449994550235,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJRR5_MSOM_A'),Cramerv,0.00760400360621801,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJRR10_MM_A'),Cramerv,0.011882553084003846,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJRR10_MMAX_A'),Cramerv,0.013395678542178172,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJRR30_MM_A'),Cramerv,0.011089915288840036,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJRR30_MMAX_A'),Cramerv,0.008871092462536792,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJRR30_MSOM_A'),Cramerv,0.011089915288840036,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJRR100_MM_A'),Cramerv,0.00519218607438873,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJRR100_MMAX_A'),Cramerv,0.006674427499028374,,False
Classification | Cramerv    + KruskalEta,Ordinal('NBJRR100_MSOM_A'),Cramerv,0.00519218607438873,,False
Classification | Cramerv    + KruskalEta,Ordinal('RR_VOR_MM_A'),Cramerv,0.01119304413961797,,False
Classification | Cramerv    + KruskalEta,Ordinal('RR_VOR_MMAX_A'),Cramerv,0.010210431296250003,,False
Classification | Cramerv    + KruskalEta,Ordinal('RRAB_VOR_MM_A'),Cramerv,0.009583652566625477,,False
Classification | Cramerv    + KruskalEta,Ordinal('RRAB_VOR_MMAX_A'),Cramerv,0.011637050707716153,,False
Classification | Cramerv    + KruskalEta,Ordinal('SURFACE4'),Cramerv,0.04759098558683723,,False
Classification | Cramerv    + KruskalEta,Ordinal('total_surface_2023'),Cramerv,0.003800573693826904,,False
Classification | Cramerv    + KruskalEta,Ordinal('total_surface_5y'),Cramerv,0.010405591868054592,,False
Classification | Cramerv    + KruskalEta,Ordinal('surface_over_forest'),Cramerv,0.004279368807598234,,False
Classification | Cramerv    + KruskalEta,Ordinal('fire_extinction_rates'),Cramerv,0.0027650514888699143,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL32'),Spearman,0.057794295991674204,0.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL_MAX'),Spearman,0.05390645960765981,1.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('SURFACE10'),Spearman,0.051294172740968966,2.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('SURFACE1'),Spearman,0.0507355883023415,3.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('SURFACE7'),Spearman,0.049353491615279924,4.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL21'),Spearman,0.044652646465502176,5.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('NBBAT4'),Spearman,0.043988847401256796,6.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('NBSINSTRT'),Spearman,0.04015079697559569,7.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL23'),Spearman,0.03762246761832179,8.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('EQUIPEMENT6'),Spearman,0.0344741558646093,9.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('NBSINCONJ'),Spearman,0.03230802276808535,10.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('SURFACE17'),Spearman,0.030987930790487176,11.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL8'),Spearman,0.030062288986530603,12.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL14'),Spearman,0.02835173903551461,13.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('TAILLE3'),Spearman,0.02830057171212935,14.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL24'),Spearman,0.02556681364512317,15.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL27'),Spearman,0.02500207271745845,16.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL3'),Spearman,0.024520466908998437,17.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('CA3_CA_TOT'),Spearman,-0.022975265290498113,18.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL10'),Spearman,0.0229151057314936,19.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('EQUIPEMENT1'),Spearman,0.017630906647694247,20.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('NBBAT2'),Spearman,0.01761295890047364,21.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('SURFACE13'),Spearman,-0.013912192228734865,22.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('CARACT5'),Spearman,0.013316359232258924,23.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('RISK5'),Spearman,-0.013228278159781568,24.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('NBBAT8'),Spearman,0.012061600356037521,25.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('ZONE_VENT'),Spearman,0.0120321192438622,26.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('CA3_CA_MEAN'),Spearman,0.01186019464470179,27.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL20'),Spearman,0.01141782181570217,28.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL25'),Spearman,-0.011079405892343616,29.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL17'),Spearman,0.010718349534360964,30.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('RISK2'),Spearman,-0.010304615422397367,31.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('NBBAT6'),Spearman,0.009880595693690044,32.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('NBBAT9'),Spearman,0.009545151189662194,33.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL1'),Spearman,0.009407062437937319,34.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('DEROG10'),Spearman,0.009202384500004407,35.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('RISK1'),Spearman,-0.009069743033081008,36.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('DEROG8_formatted'),Spearman,-0.009048522743860463,37.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('DUREE_REQANEUF'),Spearman,0.00898335962342504,38.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('NBBAT7'),Spearman,0.008949511781837203,39.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('DEROG11'),Spearman,0.008691299290058751,40.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('EQUIPEMENT4'),Spearman,0.008145124798938705,41.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('DEROG7'),Spearman,0.008092311081812837,42.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('DEROG6'),Spearman,0.00804681884719879,43.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('CA3'),Spearman,0.007993881567494702,44.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('DEROG1'),Spearman,0.007399408324613113,45.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('TYPBAT2'),Spearman,0.007385687494037683,46.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('RISK4'),Spearman,-0.006985832610871467,47.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL28'),Spearman,0.006172994353956617,48.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL19'),Spearman,0.006132568406315256,49.0,True
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('ANCIENNETE'),Spearman,0.006071833590328286,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('CARACT2'),Spearman,-0.000762254958681598,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('DEROG9'),Spearman,0.0007106982546722803,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('DEROG15'),Spearman,0.0008351674732711172,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('CA1'),Spearman,0.004829725208300876,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('CA2'),Spearman,,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL2'),Spearman,-0.0005115069860960191,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL4'),Spearman,0.0022572175952233703,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL5'),Spearman,0.0028325790309520053,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL6'),Spearman,0.04270720387997206,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL7'),Spearman,0.03672311866422844,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL9'),Spearman,0.025132534420836395,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL11'),Spearman,0.006098224604886885,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL12'),Spearman,0.051509824766022776,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL13'),Spearman,0.009397589642549576,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL15'),Spearman,0.005650889024100261,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL16'),Spearman,0.0050943285082576135,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL18'),Spearman,0.0053894812532769894,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL22'),Spearman,-0.0019646935021945737,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL26'),Spearman,0.005405349907632178,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL29'),Spearman,-0.0015614783012742864,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL30'),Spearman,0.0037011031135262837,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL31'),Spearman,-0.00026982420879465973,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL33'),Spearman,-0.0011582491879806864,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL36'),Spearman,-0.0005115069860960191,,False
Ordinal        | KruskalEta + Spearman    (Run 19),Numerical('KAPITAL38'),Spearman,0.0022572175952233703,,False
